gene,anterior orbital gyrus,anterior orbital gyrus,anterior orbital gyrus,anterior orbital gyrus,frontal operculum,frontal operculum,frontal operculum,frontal operculum,frontal operculum,frontal operculum,frontal pole,frontal pole,gyrus rectus,gyrus rectus,gyrus rectus,gyrus rectus,gyrus rectus,gyrus rectus,"inferior frontal gyrus, opercular part","inferior frontal gyrus, opercular part","inferior frontal gyrus, opercular part","inferior frontal gyrus, opercular part","inferior frontal gyrus, orbital part","inferior frontal gyrus, orbital part","inferior frontal gyrus, orbital part","inferior frontal gyrus, orbital part","inferior frontal gyrus, orbital part","inferior frontal gyrus, orbital part","inferior frontal gyrus, triangular part","inferior frontal gyrus, triangular part","inferior frontal gyrus, triangular part","inferior frontal gyrus, triangular part","inferior frontal gyrus, triangular part","inferior frontal gyrus, triangular part",inferior rostral gyrus,inferior rostral gyrus,inferior rostral gyrus,inferior rostral gyrus,inferior rostral gyrus,lateral orbital gyrus,lateral orbital gyrus,lateral orbital gyrus,lateral orbital gyrus,lateral orbital gyrus,lateral orbital gyrus,medial orbital gyrus,medial orbital gyrus,medial orbital gyrus,medial orbital gyrus,medial orbital gyrus,medial orbital gyrus,middle frontal gyrus,middle frontal gyrus,middle frontal gyrus,middle frontal gyrus,middle frontal gyrus,middle frontal gyrus,"paracentral lobule, anterior part","paracentral lobule, anterior part","paracentral lobule, anterior part","paracentral lobule, anterior part","paracentral lobule, anterior part","paracentral lobule, anterior part",paraterminal gyrus,parolfactory gyri,parolfactory gyri,parolfactory gyri,parolfactory gyri,parolfactory gyri,posterior orbital gyrus,posterior orbital gyrus,posterior orbital gyrus,posterior orbital gyrus,posterior orbital gyrus,precentral gyrus,precentral gyrus,precentral gyrus,precentral gyrus,precentral gyrus,precentral gyrus,superior frontal gyrus,superior frontal gyrus,superior frontal gyrus,superior frontal gyrus,superior frontal gyrus,superior frontal gyrus,superior rostral gyrus,superior rostral gyrus,superior rostral gyrus,superior rostral gyrus,superior rostral gyrus,long insular gyri,long insular gyri,long insular gyri,long insular gyri,long insular gyri,long insular gyri,short insular gyri,short insular gyri,short insular gyri,short insular gyri,short insular gyri,short insular gyri,"cingulate gyrus, frontal part","cingulate gyrus, frontal part","cingulate gyrus, frontal part","cingulate gyrus, frontal part","cingulate gyrus, frontal part","cingulate gyrus, frontal part","cingulate gyrus, parietal part","cingulate gyrus, parietal part","cingulate gyrus, parietal part","cingulate gyrus, parietal part","cingulate gyrus, parietal part","cingulate gyrus, parietal part","cingulate gyrus, retrosplenial part","cingulate gyrus, retrosplenial part","cingulate gyrus, retrosplenial part","cingulate gyrus, retrosplenial part",subcallosal cingulate gyrus,subcallosal cingulate gyrus,subcallosal cingulate gyrus,subcallosal cingulate gyrus,subcallosal cingulate gyrus,dentate gyrus,dentate gyrus,dentate gyrus,dentate gyrus,dentate gyrus,dentate gyrus,CA1 field,CA1 field,CA1 field,CA1 field,CA1 field,CA1 field,CA2 field,CA2 field,CA2 field,CA2 field,CA2 field,CA2 field,CA3 field,CA3 field,CA3 field,CA3 field,CA3 field,CA3 field,CA4 field,CA4 field,CA4 field,CA4 field,CA4 field,CA4 field,subiculum,subiculum,subiculum,subiculum,subiculum,subiculum,parahippocampal gyrus,parahippocampal gyrus,parahippocampal gyrus,parahippocampal gyrus,parahippocampal gyrus,parahippocampal gyrus,piriform cortex,piriform cortex,piriform cortex,cuneus,cuneus,cuneus,cuneus,cuneus,cuneus,inferior occipital gyrus,inferior occipital gyrus,inferior occipital gyrus,inferior occipital gyrus,inferior occipital gyrus,lingual gyrus,lingual gyrus,lingual gyrus,lingual gyrus,lingual gyrus,lingual gyrus,occipital pole,occipito-temporal gyrus,occipito-temporal gyrus,occipito-temporal gyrus,occipito-temporal gyrus,occipito-temporal gyrus,occipito-temporal gyrus,superior occipital gyrus,superior occipital gyrus,superior occipital gyrus,superior occipital gyrus,superior occipital gyrus,superior occipital gyrus,angular gyrus,angular gyrus,angular gyrus,angular gyrus,angular gyrus,angular gyrus,supramarginal gyrus,supramarginal gyrus,supramarginal gyrus,supramarginal gyrus,supramarginal gyrus,supramarginal gyrus,"paracentral lobule, posterior part","paracentral lobule, posterior part",postcentral gyrus,postcentral gyrus,postcentral gyrus,postcentral gyrus,postcentral gyrus,postcentral gyrus,precuneus,precuneus,precuneus,precuneus,precuneus,precuneus,superior parietal lobule,superior parietal lobule,superior parietal lobule,superior parietal lobule,superior parietal lobule,superior parietal lobule,fusiform gyrus,fusiform gyrus,fusiform gyrus,fusiform gyrus,fusiform gyrus,fusiform gyrus,Heschl's gyrus,Heschl's gyrus,Heschl's gyrus,Heschl's gyrus,Heschl's gyrus,Heschl's gyrus,inferior temporal gyrus,inferior temporal gyrus,inferior temporal gyrus,inferior temporal gyrus,inferior temporal gyrus,inferior temporal gyrus,middle temporal gyrus,middle temporal gyrus,middle temporal gyrus,middle temporal gyrus,middle temporal gyrus,middle temporal gyrus,planum polare,planum polare,planum polare,planum polare,planum polare,planum polare,planum temporale,planum temporale,planum temporale,planum temporale,superior temporal gyrus,superior temporal gyrus,superior temporal gyrus,superior temporal gyrus,superior temporal gyrus,superior temporal gyrus,temporal pole,temporal pole,temporal pole,temporal pole,temporal pole,transverse gyri,transverse gyri,transverse gyri,transverse gyri,transverse gyri,transverse gyri,amygdalohippocampal transition zone,amygdalohippocampal transition zone,amygdalohippocampal transition zone,amygdalohippocampal transition zone,amygdalohippocampal transition zone,amygdalohippocampal transition zone,basolateral nucleus,basolateral nucleus,basolateral nucleus,basolateral nucleus,basolateral nucleus,basolateral nucleus,basomedial nucleus,basomedial nucleus,basomedial nucleus,basomedial nucleus,basomedial nucleus,basomedial nucleus,central nucleus,central nucleus,central nucleus,central nucleus,central nucleus,central nucleus,cortico-medial group,cortico-medial group,cortico-medial group,cortico-medial group,cortico-medial group,cortico-medial group,lateral nucleus,lateral nucleus,lateral nucleus,lateral nucleus,lateral nucleus,lateral nucleus,septal nuclei,septal nuclei,septal nuclei,septal nuclei,septal nuclei,substantia innominata,substantia innominata,substantia innominata,substantia innominata,substantia innominata,substantia innominata,"globus pallidus, external segment","globus pallidus, external segment","globus pallidus, external segment","globus pallidus, external segment","globus pallidus, external segment","globus pallidus, internal segment","globus pallidus, internal segment","globus pallidus, internal segment","globus pallidus, internal segment","globus pallidus, internal segment","globus pallidus, internal segment",body of the caudate nucleus,body of the caudate nucleus,body of the caudate nucleus,body of the caudate nucleus,body of the caudate nucleus,body of the caudate nucleus,head of the caudate nucleus,head of the caudate nucleus,head of the caudate nucleus,head of the caudate nucleus,head of the caudate nucleus,head of the caudate nucleus,tail of the caudate nucleus,tail of the caudate nucleus,tail of the caudate nucleus,tail of the caudate nucleus,tail of the caudate nucleus,tail of the caudate nucleus,nucleus accumbens,nucleus accumbens,nucleus accumbens,nucleus accumbens,nucleus accumbens,nucleus accumbens,putamen,putamen,putamen,putamen,putamen,putamen,claustrum,claustrum,claustrum,claustrum,claustrum,claustrum,habenular nuclei,habenular nuclei,habenular nuclei,paraventricular nuclei of thalamus,paraventricular nuclei of thalamus,paraventricular nuclei of thalamus,pineal gland,anterior hypothalamic area,anterior hypothalamic area,"lateral hypothalamic area, anterior region","lateral hypothalamic area, anterior region","lateral hypothalamic area, anterior region","lateral hypothalamic area, anterior region","lateral hypothalamic area, anterior region",paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus,supraoptic nucleus,supraoptic nucleus,supraoptic nucleus,supraoptic nucleus,supraoptic nucleus,"lateral hypothalamic area, mammillary region","lateral hypothalamic area, mammillary region","lateral hypothalamic area, mammillary region","lateral hypothalamic area, mammillary region","lateral hypothalamic area, mammillary region","lateral hypothalamic area, mammillary region",mammillary body,mammillary body,mammillary body,mammillary body,mammillary body,posterior hypothalamic area,posterior hypothalamic area,posterior hypothalamic area,posterior hypothalamic area,posterior hypothalamic area,posterior hypothalamic area,supramammillary nucleus,supramammillary nucleus,supramammillary nucleus,supramammillary nucleus,tuberomammillary nucleus,tuberomammillary nucleus,tuberomammillary nucleus,tuberomammillary nucleus,preoptic region,preoptic region,preoptic region,preoptic region,preoptic region,preoptic region,arcuate nucleus of the hypothalamus,arcuate nucleus of the hypothalamus,arcuate nucleus of the hypothalamus,dorsomedial hypothalamic nucleus,dorsomedial hypothalamic nucleus,dorsomedial hypothalamic nucleus,dorsomedial hypothalamic nucleus,"lateral hypothalamic area, tuberal region","lateral hypothalamic area, tuberal region","lateral hypothalamic area, tuberal region","lateral hypothalamic area, tuberal region",lateral tuberal nucleus,lateral tuberal nucleus,lateral tuberal nucleus,lateral tuberal nucleus,perifornical nucleus,perifornical nucleus,perifornical nucleus,perifornical nucleus,ventromedial hypothalamic nucleus,ventromedial hypothalamic nucleus,ventromedial hypothalamic nucleus,ventromedial hypothalamic nucleus,ventromedial hypothalamic nucleus,subthalamus,subthalamus,subthalamus,subthalamus,subthalamus,subthalamus,anterior group of nuclei,anterior group of nuclei,anterior group of nuclei,anterior group of nuclei,anterior group of nuclei,anterior group of nuclei,caudal group of intralaminar nuclei,caudal group of intralaminar nuclei,caudal group of intralaminar nuclei,caudal group of intralaminar nuclei,caudal group of intralaminar nuclei,caudal group of intralaminar nuclei,dorsal lateral geneiculate nucleus,dorsal lateral geneiculate nucleus,dorsal lateral geneiculate nucleus,dorsal lateral geneiculate nucleus,dorsal lateral geneiculate nucleus,dorsal lateral geneiculate nucleus,"lateral group of nuclei, dorsal division","lateral group of nuclei, dorsal division","lateral group of nuclei, dorsal division","lateral group of nuclei, dorsal division","lateral group of nuclei, dorsal division","lateral group of nuclei, dorsal division","lateral group of nuclei, ventral division","lateral group of nuclei, ventral division","lateral group of nuclei, ventral division","lateral group of nuclei, ventral division","lateral group of nuclei, ventral division","lateral group of nuclei, ventral division",medial geniculate complex,medial geniculate complex,medial geniculate complex,medial geniculate complex,medial geniculate complex,medial geniculate complex,medial group of nuclei,medial group of nuclei,medial group of nuclei,medial group of nuclei,medial group of nuclei,medial group of nuclei,posterior group of nuclei,posterior group of nuclei,posterior group of nuclei,posterior group of nuclei,posterior group of nuclei,posterior group of nuclei,rostral group of intralaminar nuclei,rostral group of intralaminar nuclei,rostral group of intralaminar nuclei,rostral group of intralaminar nuclei,rostral group of intralaminar nuclei,rostral group of intralaminar nuclei,ventral thalamus,ventral thalamus,ventral thalamus,ventral thalamus,ventral thalamus,ventral thalamus,inferior colliculus,inferior colliculus,inferior colliculus,inferior colliculus,superior colliculus,superior colliculus,superior colliculus,superior colliculus,central gray substance of midbrain,central gray substance of midbrain,central gray substance of midbrain,central gray substance of midbrain,central gray substance of midbrain,Edinger-Westphal nucleus,Edinger-Westphal nucleus,interstitial nucleus of Cajal,interstitial nucleus of Cajal,midbrain raphe nuclei,midbrain raphe nuclei,midbrain raphe nuclei,midbrain raphe nuclei,midbrain raphe nuclei,midbrain reticular formation,midbrain reticular formation,midbrain reticular formation,midbrain reticular formation,midbrain reticular formation,midbrain reticular formation,nucleus of Darkschewitsch,nucleus of Darkschewitsch,oculomotor nuclear complex,oculomotor nuclear complex,oculomotor nuclear complex,oculomotor nuclear complex,red nucleus,red nucleus,red nucleus,red nucleus,red nucleus,red nucleus,substantia nigra,substantia nigra,substantia nigra,substantia nigra,substantia nigra,substantia nigra,trochlear nucleus,trochlear nucleus,ventral tegmental area,ventral tegmental area,ventral tegmental area,ventral tegmental area,ventral tegmental area,ventral tegmental area,pretectal region,pretectal region,pretectal region,I-II,I-II,I-II,III,III,III,III,IV,IV,IV,IV,V,V,V,V,VI,VI,VI,VI,VIIAf,VIIAf,VIIAf,VIIAt,VIIAt,VIIAt,VIIAt,VIIB,VIIB,VIIB,VIIB,VIIIA,VIIIA,VIIIA,VIIIA,VIIIB,VIIIB,VIIIB,VIIIB,IX,IX,IX,IX,X,X,X,III,III,III,III,IV,IV,IV,IV,IV,IV,V,V,V,V,V,V,VI,VI,VI,VI,VI,VI,crus I,crus I,crus I,crus I,crus I,crus I,crus II,crus II,crus II,crus II,crus II,crus II,VIIB,VIIB,VIIB,VIIB,VIIB,VIIB,VIIIA,VIIIA,VIIIA,VIIIA,VIIIA,VIIIA,VIIIB,VIIIB,VIIIB,VIIIB,VIIIB,VIIIB,IX,IX,IX,IX,IX,IX,X,X,X,X,dentate nucleus,dentate nucleus,dentate nucleus,dentate nucleus,dentate nucleus,dentate nucleus,emboliform nucleus,emboliform nucleus,emboliform nucleus,fastigial nucleus,fastigial nucleus,fastigial nucleus,globose nucleus,globose nucleus,globose nucleus,globose nucleus,pontine nuclei,pontine nuclei,pontine nuclei,pontine nuclei,pontine nuclei,pontine nuclei,abducens nucleus,abducens nucleus,abducens nucleus,abducens nucleus,abducens nucleus,central gray of the pons,central gray of the pons,facial motor nucleus,facial motor nucleus,facial motor nucleus,facial motor nucleus,facial motor nucleus,lateral parabrachial nucleus,lateral parabrachial nucleus,lateral parabrachial nucleus,lateral parabrachial nucleus,lateral parabrachial nucleus,locus ceruleus,locus ceruleus,locus ceruleus,locus ceruleus,medial parabrachial nucleus,medial parabrachial nucleus,medial parabrachial nucleus,medial parabrachial nucleus,medial parabrachial nucleus,nucleus subceruleus,nucleus subceruleus,nucleus subceruleus,nucleus subceruleus,nucleus subceruleus,pontine raphe nucleus,pontine raphe nucleus,pontine raphe nucleus,pontine raphe nucleus,pontine raphe nucleus,paramedian pontine reticular formation,paramedian pontine reticular formation,paramedian pontine reticular formation,paramedian pontine reticular formation,paramedian pontine reticular formation,paramedian pontine reticular formation,superior olivary complex,superior olivary complex,superior olivary complex,superior olivary complex,superior olivary complex,trigeminal nuclei,trigeminal nuclei,trigeminal nuclei,trigeminal nuclei,trigeminal nuclei,arcuate nucleus of medulla,arcuate nucleus of medulla,arcuate nucleus of medulla,arcuate nucleus of medulla,arcuate nucleus of medulla,arcuate nucleus of medulla,central glial substance,central glial substance,central glial substance,central glial substance,cochlear nuclei,cochlear nuclei,cochlear nuclei,cochlear nuclei,cochlear nuclei,cuneate nucleus,cuneate nucleus,cuneate nucleus,cuneate nucleus,cuneate nucleus,cuneate nucleus,dorsal motor nucleus of the vagus,dorsal motor nucleus of the vagus,dorsal motor nucleus of the vagus,dorsal motor nucleus of the vagus,gracile nucleus,gracile nucleus,gracile nucleus,hypoglossal nucleus,hypoglossal nucleus,hypoglossal nucleus,hypoglossal nucleus,inferior olivary complex,inferior olivary complex,inferior olivary complex,inferior olivary complex,inferior olivary complex,inferior olivary complex,central medullary reticular group,central medullary reticular group,central medullary reticular group,central medullary reticular group,gigantocellular group,gigantocellular group,gigantocellular group,gigantocellular group,gigantocellular group,gigantocellular group,lateral medullary reticular group,lateral medullary reticular group,lateral medullary reticular group,lateral medullary reticular group,lateral medullary reticular group,lateral medullary reticular group,raphe nuclei of medulla,raphe nuclei of medulla,raphe nuclei of medulla,raphe nuclei of medulla,raphe nuclei of medulla,raphe nuclei of medulla,spinal trigeminal nucleus,spinal trigeminal nucleus,spinal trigeminal nucleus,spinal trigeminal nucleus,spinal trigeminal nucleus,spinal trigeminal nucleus,vestibular nuclei,vestibular nuclei,vestibular nuclei,vestibular nuclei,vestibular nuclei,vestibular nuclei,white matter,white matter,white matter,white matter,white matter,white matter,white matter,sulci & spaces,sulci & spaces,sulci & spaces
ADRA2A,0.4554,0.8618,0.4000,-0.0152,0.5533,0.4913,0.1593,0.9878,0.1867,0.3995,0.6283,0.8922,0.4844,0.8241,0.6078,0.3973,-0.1212,0.4280,0.8239,0.6426,0.9006,0.0071,0.6374,0.9031,0.5038,0.6587,0.1798,0.4829,0.6503,0.5739,0.6429,0.5294,0.3585,0.3087,0.6555,0.8816,0.3989,0.4119,0.1525,0.3786,0.5591,0.7409,0.5075,0.1716,-0.0200,0.6958,0.8031,0.4603,0.6552,0.1929,0.0965,0.5419,0.7216,0.3719,0.7960,0.3520,0.0020,0.4701,0.5663,0.4713,0.5171,0.1133,0.0514,-0.1036,-0.1034,0.6375,0.7088,0.0965,0.2781,0.7782,0.7847,0.0572,0.2050,0.3469,0.6317,0.5549,-0.0051,0.6145,0.1409,0.0855,0.5603,0.8404,0.4744,0.4713,0.1413,-0.1502,0.4833,0.5727,0.0122,0.2871,0.4698,0.2757,0.8724,0.0489,0.1576,0.0916,0.2831,0.5789,0.8965,0.1589,0.6185,0.1656,0.5466,0.1876,0.5911,0.2191,0.2841,0.0879,-0.1157,0.4260,0.5924,0.0866,0.2779,0.0958,-0.3043,0.3737,0.0767,-0.2174,-21.197,-0.1177,0.5674,0.1166,0.2713,0.1551,-17.408,-0.8922,-18.025,-16.773,-10.254,-17.161,-14.726,-0.8830,-0.7807,-13.376,-0.6289,-0.9577,-0.6780,-0.3235,-0.0315,-0.0604,0.0621,-0.7303,0.7350,10.307,16.908,11.585,12.136,0.8916,14.801,17.134,23.561,24.290,16.811,17.506,-10.770,-13.942,-0.9909,-11.307,-10.821,-16.242,0.4959,12.977,0.6733,0.3372,0.1960,-0.0278,-0.2798,-0.9939,-0.2578,0.8585,0.8554,0.4305,0.9997,0.8322,0.7563,0.6442,0.2692,0.6036,0.4716,0.2064,0.9884,10.307,0.5297,0.9991,0.7123,0.5403,10.046,0.1647,0.4055,0.1144,0.3436,0.1691,-0.2687,0.1288,0.5625,0.1076,0.6967,0.4695,-0.0536,0.3762,0.6728,-0.0381,0.3859,0.2119,0.0058,0.4252,0.4486,-0.0296,0.6087,-0.0059,-0.3432,0.8415,0.4018,0.7328,0.6398,0.1181,0.7003,0.4298,0.3992,0.4836,0.6613,0.0659,0.3279,0.2802,0.1522,0.4468,0.5402,-0.0905,0.4187,0.1976,0.0438,0.1283,0.4274,0.0598,0.2014,-0.0904,-0.4103,0.5637,0.6921,0.4624,0.5673,0.2149,0.2107,0.2890,0.5708,0.0021,0.3250,0.0643,-0.1340,0.3832,0.5508,0.0303,0.4586,-0.0066,-0.2528,0.1586,0.3378,-0.2134,0.5058,-0.0014,0.1434,0.3915,0.7421,0.4949,-0.2344,0.4615,0.4941,0.2716,0.5019,0.0344,0.1292,0.2083,0.4548,-0.2966,-0.0575,-0.4432,0.5016,-0.2458,-0.0492,0.2958,0.1293,-0.2206,-0.7518,-10.968,0.3980,-0.4806,0.4728,-0.0145,-0.4415,-0.7821,-0.6452,-0.2683,0.0308,-0.7141,0.1193,-0.3778,0.2754,0.0473,0.4645,0.1803,0.0928,-0.5065,-0.6707,-0.5558,-0.7515,-0.2981,0.1218,-0.1200,0.6443,-0.2277,0.1921,-0.2109,-13.062,-15.817,-0.7785,-21.206,-16.649,-12.111,-15.987,-0.7033,-0.0467,-0.5921,-0.6134,-0.9737,-12.028,-0.3237,-0.4908,-11.521,-0.6213,-17.164,-19.525,-0.8586,-23.870,-10.507,-14.364,-16.527,-16.287,-0.1684,-21.749,-0.9378,-25.403,-22.411,-23.565,-17.344,-21.745,-26.849,-23.147,-21.485,-31.582,-22.452,-29.842,-24.061,-25.409,-17.395,-33.870,-27.098,-25.243,-25.005,-17.969,-21.235,-23.416,-21.590,-19.549,-15.529,-26.402,-20.535,-23.220,-27.973,-25.121,-31.370,0.9574,0.2853,0.3509,-0.2796,0.3651,0.1470,-16.838,-18.851,-0.4566,-0.9329,-0.5411,-0.1485,0.9518,0.3604,0.3403,0.2525,0.4675,0.5294,0.2965,0.7042,0.2828,-0.0976,0.0773,0.5111,0.3203,-27.636,-17.657,-29.091,-13.283,-13.927,0.1786,11.546,14.155,15.354,11.611,16.865,15.513,0.7993,0.7361,0.6766,0.7381,0.8992,16.816,14.519,0.6532,12.964,0.9428,0.7753,0.7309,0.6550,13.529,0.5469,0.0158,0.4480,0.9626,0.7310,11.248,12.363,0.8005,0.7556,0.7219,0.8241,10.223,16.720,10.520,0.6948,0.3103,0.4952,10.263,0.4829,0.4453,10.290,0.0153,-11.246,-18.163,0.4965,0.7593,0.6454,0.5309,12.912,0.7959,0.6711,0.1408,0.1782,-0.1962,-0.5101,-0.5672,-0.0616,-0.6124,-10.015,0.2797,0.4154,-12.146,0.2725,-0.1349,-16.147,-15.239,0.9055,-11.884,0.8407,0.2867,-10.758,0.3337,-0.0907,-11.378,-0.4664,-15.145,-13.937,-16.075,0.1874,-11.272,0.3205,-0.4628,-17.468,-19.863,0.2278,-12.981,-0.1664,-0.3666,-15.842,-14.677,0.6506,0.4660,10.625,-10.492,-16.625,-16.486,-0.3068,-0.9422,-0.4852,-0.7947,-12.323,-13.108,-0.8481,-0.6550,0.2190,-0.6921,-14.180,-0.9168,-0.3394,-13.396,-0.5222,-0.6411,-17.275,-12.269,0.1193,-0.7483,-0.4820,-0.6697,-0.7870,0.4803,0.0704,0.7344,0.2231,0.5234,11.498,0.7229,0.5640,0.4980,0.7409,0.7559,11.133,0.8551,13.155,-13.012,0.1638,-12.813,-0.5196,0.5670,0.4050,0.2845,0.2454,10.113,20.332,-0.2300,0.5582,0.7969,-0.1787,0.5902,-0.5737,-0.2362,-13.109,-14.973,-0.0952,0.7165,0.6857,-0.0092,0.6517,0.2078,-0.2056,0.9963,-0.7571,-14.478,-0.6323,-0.0854,-14.344,-0.4466,-13.085,-15.582,0.1635,-0.7992,0.2938,-0.2804,-0.3284,0.0032,0.5734,0.7363,0.5379,-0.5687,-0.0408,-10.840,-0.4225,-0.5332,0.4486,0.0715,-0.4294,-0.6400,0.4363,-0.2394,0.1788,-0.5369,0.2933,-0.3856,-0.1400,-0.3640,0.2291,-0.3509,-0.5163,0.2316,0.2783,0.5461,0.5360,0.5498,0.8518,0.3283,0.0487,0.4113,0.4389,0.9388,0.3135,0.6879,0.5756,0.1583,0.0042,0.3430,0.3936,0.2995,-0.0677,0.7287,0.2657,-0.5599,0.1381,-0.5212,-0.3402,-0.1335,-0.0522,-0.1048,-0.6784,-0.0793,-0.3187,-0.4896,0.3588,0.0724,-0.2159,-0.4539,-0.4436,-0.2893,0.3524,-0.1774,-0.2193,-0.5405,-0.4250,-0.4014,0.3615,0.0548,-0.0299,-0.2502,-0.3243,0.2062,0.5364,0.2972,0.2098,0.2771,0.6810,0.5950,0.5747,0.7589,0.3826,0.0487,0.6500,0.6479,0.7460,0.8812,0.7132,0.5219,0.6826,0.7895,0.9044,0.8509,0.7861,0.1913,11.176,0.8348,0.8008,0.2846,0.7292,-0.3318,0.7070,0.4785,0.8019,0.9563,10.613,0.9165,0.9890,13.423,-14.614,-10.786,-11.884,-34.899,-18.123,-0.0020,-17.337,-0.6790,-0.4134,-13.107,-0.8158,-22.572,-0.6152,-0.9295,-19.266,-0.5705,-10.761,-13.734,-0.5885,-11.448,-12.848,-11.003,-0.4212,-16.971,-0.1849,-0.9404,-0.5764,0.3589,0.2509,10.153,0.9953,10.095,0.6843,12.261,0.5352,0.5466,11.224,0.0265,0.0803,37.160,38.539,31.560,39.288,15.286,12.486,0.2923,12.039,0.8883,14.836,14.812,0.7805,10.799,13.602,0.8914,-0.3198,0.7844,-0.0923,0.1585,0.1579,0.0442,-0.8147,-0.0617,0.3154,0.0671,0.0805,-0.3736,-0.0951,0.4788,0.0929,0.9212,12.530,18.054,10.013,12.039,-15.469,-0.9602,-10.762,-12.605,-15.464,-0.7741,-14.980,0.0312,-0.0855,-0.0770,-0.6233,-0.2468,-18.777,0.9383,-0.7024,-0.5779,-0.6425,-11.145,-0.2663,-0.0523,-0.8455,11.842,17.279,17.932,14.529,-0.6390,-0.5312,-0.0780,0.9243,13.831,12.058,16.305,0.7702,14.385,12.592,13.175,10.971,0.8420,0.0791,0.7548,10.447,12.634,17.609,10.862,15.880,12.792,14.042,15.552,-0.4008,-0.3857,0.0118,-0.2726,0.4240,-0.7999,0.3085,12.338,0.4420,0.2073,0.6891,0.5002,0.6038,0.9456,0.9248,10.568,0.9870,13.421,-0.1249,-0.6026,-0.0582,-0.0720,-0.1815,-0.2274,-27.087,-24.304,-27.252,-43.709,-22.983,-35.849,-0.4934,10.952,0.8271,0.8260
